adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,78071,tt0070116,fr,Glissements progressifs du plaisir,"A young woman is questioned by the police and the judges, suspected of being a modern witch. The girl who shared her apartment has been found dead, and a pair of scisors impaled through her heart, as she lay attached to the bedposts. Apparently, the girl does have powers, to make all people around her fall prey to her spell, glissing progressively into desire, lust, and the unknown.",0.942421,/k8vf53xGKQUvXBq57MVPgkloCi8.jpg,"[{'name': 'Cosefa', 'id': 79935}, {'name': 'S.N.E.T.C.', 'id': 83107}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1974-03-07,0.0,102.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Successive Slidings of Pleasure,False,5.6,10.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",http://www.eyelineentertainment.com/in-production/60-13-hours.html,48015,tt1411232,en,13Hrs,"Sarah Tyler returns to her troubled family home in the isolated countryside, for a much put-off visit. As a storm rages outside, Sarah, her family and friends shore up for the night, cut off from the outside world. But something comes out of the driving rain and darkness. Something that holds a dark secret so devastating that, in one night, it could wipe out the entire family.",6.156071,/llV7kbJrx6OKLsfjaKUxocnMV83.jpg,"[{'name': 'Eyeline Productions', 'id': 10929}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2010-08-28,0.0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A deadly secret is coming home.,13Hrs,False,4.5,18.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://a24films.com/films/the-blackcoats-daughter,334536,tt3286052,en,The Blackcoat's Daughter,"In the dead of winter, Kat and Rose, two very different girls, find themselves spending winter break at their prestigious prep school. What they don't know is that Kat is being stalked by an evil entity, and their lives are about to change forever. Meanwhile, Joan, a young, troubled woman, makes her way across a frozen landscape towards the school. But why?",4.950329,/gW5MnkQ9zHtyVPzdDDHPEDCrZ57.jpg,"[{'name': 'Zed Filmworks', 'id': 4080}, {'name': 'Paris Film', 'id': 7046}, {'name': 'Traveling Picture Show Company (TPSC)', 'id': 39043}, {'name': 'Unbroken Pictures', 'id': 49724}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-11-20,19980.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Abandoned as a child. Raised by the dark.,The Blackcoat's Daughter,False,5.0,85.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,38446,tt0071523,en,Frightmare,"In 1957, Dorothy and Edmund Yates (Keith and Rupert Davies) were committed to an institution for the criminally insane, she for acts of murder and cannibalism and he for covering up her crimes. Fifteen years later, they are pronounced fit for society and released. However, in Dorothy's case the doctors may have jumped the gun a bit. Edmund and eldest daughter, Jackie (Deborah Fairfax), try to discover just how far Mother's bloodlust has taken her. Meanwhile, youngest daughter Debbie (Kim Butcher) begins to explore the crazy roots of her family tree as fully as possible.",0.689582,/fBZq2gPmCJp3kYPnTcL6sPPvWOw.jpg,"[{'name': 'Peter Walker (Heritage) Ltd.', 'id': 17102}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1974-11-05,0.0,88.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,What terrifying craving made her kill... and kill... and kill...,Frightmare,False,6.9,10.0
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",,14219,tt0461703,en,Skinwalkers,"Creatures, bound by the blood of the wolf, that can kill with curses and move at lightening speed, watching the night sky for the rise of the blood-red crescent moon. They are SKINWALKERS. They feed on our flesh and thirst for the taste of human blood. The red moon signals each pack, divided by principles, hell bent to survive an ancient prophecy.",10.069946,/9HUBNlFDZ4xNm9kJaGTxAHom3Vk.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2006-03-20,0.0,110.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,"For them to live, we must die.",Skinwalkers,False,4.5,76.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://movies.filmax.com/fragiles/,11348,tt0422272,en,Frágiles,"Haunted by memories of a patient's death, a nurse  takes a job at an antiquated hospital for children. Soon she learns that the kids fear a ghost that prowls the floors and will not allow anyone to leave. Amy tries to protect them and convince the other staffers of the evil that lurks there.",4.641868,/zNjjrfbI3gb1FcRPmr9FZX1zyrI.jpg,"[{'name': 'Castelao Producciones', 'id': 7956}, {'name': 'Future Films', 'id': 10843}, {'name': 'Just Films', 'id': 50092}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2005-10-14,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A ghost story.,Fragile,False,6.0,137.0
False,,28000000,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.theofficialjohncarpenter.com/ghost-of-mars/,10016,tt0228333,en,Ghosts of Mars,Melanie Ballard (Natasha Henstridge) is a hard nosed police chief in the year 2025. She and a police snatch squad are sent to Mars to apprehend a dangerous criminal James Williams (Ice Cube). Mars has been occupied by humans for some time and they have set up mining facilities. The mining activities on Mars have unleashed the spirits of alien beings who gradually possess the bodies of the workers. It soon turns out that catching the dangerous fugitive takes a back seat as the alien spirits begin to rid their planet of the 'invaders'.,7.058599,/rBmkaKxRg55zBZr11EGbedFJM0.jpg,"[{'name': 'Screen Gems', 'id': 3287}, {'name': 'Storm King Productions', 'id': 23895}, {'name': 'Animationwerks', 'id': 51312}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-08-24,14010832.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Terror is the same on any planet.,Ghosts of Mars,False,4.8,299.0
False,,0,"[{'id': 27, 'name': 'Horror'}]",,27313,tt0067229,en,I Drink Your Blood,A band of satanist hippies roll into a town and begin terrorizing the local folk. They rape a local girl and her grandpa goes after them. He fails and is given LSD. This bothers his grandson and he gets back at the hippies by feeding them meat pies infected with blood from a rabid dog. They turn into crazed lunatics and begin killing and/or infecting everything in their path.,2.030342,/j4oZwyJzcSLWotAJ4luB8v4XuTH.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1970-01-01,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,I Drink Your Blood,False,6.2,21.0
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,69169,tt0083178,en,Tattoo,"Karl Kinsky, an unbalanced tattoo artist, becomes obsessed with Maddy, a model he meets when he is hired to body-paint several women for a photo shoot, making the women look like they have large tattoos. As Kinsky grows more obsessed with Maddy, he becomes increasingly determined that Maddy should bear his ""mark"" -- forever.",0.803521,/mbF3nZ6z876Ppd8oaUziCPiwW0D.jpg,[],[],1981-10-09,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every great love leaves its mark.,Tattoo,False,6.0,5.0
False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",https://www.facebook.com/thalemovie,53567,tt2112287,no,Thale,"Norwegian folklore turns out to be real when Leo and Elvis encounter a girl called Thale in a basement. A regular cleaning job turns into a struggle for survival, while they're trying to figure out what or who Thale is.  Could Thale be a huldra?  A seductive forest spirit who appears from the front to be a beautiful young woman, but who also has a cow's tale and whose back appears to be like a hollowed out tree. The huldra has been known to offer rewards to those who satisfy them sexually, while death to those who fail to do so and are also prone to stealing human babies.",2.775518,/5ocaLHIh654076qRGD1m2ObaHwM.jpg,"[{'name': 'Film Fund FUZZ', 'id': 5241}, {'name': 'Yesbox Productions', 'id': 6615}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",2012-02-16,0.0,76.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'no', 'name': 'Norsk'}]",Released,"In a cellar, dark and deep, I lay my dearest down to sleep; A secret they would like to keep.",Thale,False,5.1,54.0
