adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,51358,tt0011508,en,Neighbors,The Romeo and Juliet story played out in a tenement neighborhood with Buster and Virginia's families hating each other over the fence separating their buildings.,0.835182,/aizVcDXnfY0deY8brwP5Nl7MBN8.jpg,"[{'name': 'Joseph M. Schenck Productions', 'id': 13913}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1920-12-22,0.0,18.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Neighbors,False,6.9,22.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,39776,tt0090952,cn,刀馬旦,"The film is set in 1913 Beijing, during Yuan Shikai's presidency of the Republic of China. It depicts the adventures of a team of unlikely heroines: Tsao Wan, a patriotic rebel who dresses as a man; Sheung Hung, a woman in search of a missing box of jewels; and Pat Neil, the daughter of a Peking Opera impresario.",0.773614,/a0Dq5ZIFaLFVRe8K0V5PKfy3X1O.jpg,"[{'name': 'Film Workshop', 'id': 3618}, {'name': 'Cinema City', 'id': 13660}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1986-09-06,0.0,104.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Peking Opera Blues,False,6.9,10.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,35826,tt0098649,en,Wicked Stepmother,"A mother/daughter pair of witches descend on a yuppie family's home and cause havoc, one at a time since they share one body & the other must live in a cat the rest of the time. Now it's up to the family's mother, a private detective and a suspended police officer to try and stop the witches.",0.000578,/QWEoYjBbOJ5JSpQgYxaJkWXyYy.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Larco Productions', 'id': 17069}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-02-03,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Which Witch is which?,Wicked Stepmother,False,6.2,7.0
False,,2400000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",http://a24films.com/films/life-after-beth/,244566,tt2581244,en,Life After Beth,"Zach is devastated by the unexpected death of his girlfriend, Beth. When she mysteriously returns, he gets a second chance at love. Soon his whole world turns upside down...",5.486893,/8SBHU1oLnj6gurSR9o5EQGCPrCK.jpg,"[{'name': 'Abbolita Productions', 'id': 23700}, {'name': 'Starstream Entertainment', 'id': 23701}, {'name': 'Destro Films', 'id': 35043}, {'name': 'A24', 'id': 41077}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-08-15,88273.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Be Careful What You Wish For...,Life After Beth,False,5.0,235.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,168217,tt0016022,en,Lightnin',"Set in a hotel straddling the border between California and Nevada, this early John Ford comedy follows a female hotel owner's efforts to turn a profit and get some work out of her husband.",0.090534,/uzqwUB8KXyO8enJNUPNXuFZQSfb.jpg,"[{'name': 'Fox Film Corporation', 'id': 5488}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1925-08-23,0.0,104.0,[],Released,,Lightnin',False,5.0,1.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,54494,tt0065037,en,The Sterile Cuckoo,"Two students from neighboring colleges in upstate New York are swept up in a tragic romantic interlude calling for a maturity of vision beyond their experience of capabilities. Pookie Adams - a kooky, lonely misfit with no family and no place to go, insists on calling all those who won't participate in her world, ""weirdos,"" clings to a quiet studious Jerry, who has the ability to make a choice of living in Pookie's private little world or be accepted by the society that Pookie rejects. Unwittingly, it is through their awkward relationship that Pookie actually prepares Jerry for the world of ""weirdos"" that she doesn't fit into or wish to be apart of.",0.454271,/nUAp6h1D4SyBzx0QSaoTWZx6HCe.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Boardwalk Productions', 'id': 5771}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1969-10-22,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"First love is beautiful hurt....if it happens to you once, you're lucky.",The Sterile Cuckoo,False,4.1,6.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",,187993,tt0150814,en,Halloween,Toby the Pup organises a Halloween celebration. Some witches and elves join the party.,0.150626,/iNKjTif2jlnjkhqc2oVKri9QkLU.jpg,"[{'name': 'Screen Gems', 'id': 3287}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1931-05-01,0.0,6.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Halloween,False,6.0,1.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,352694,tt4063438,ja,脳内ポイズンベリー,"Ichiko is a 30-year-old unemployed woman. She meets Ryoichi at a drinking establishment. Even though he is a lot younger than her, she can't forget him. Meanwhile, Ichiko has 5 different characters in her brain that governs her actions. The 5 characters are Yoshida, Ishibashi, Ikeda, Hatoko and Kishi. These 5 character then have a fierce meeting.  Yoshida presides over the meeting as the chairman. Ishibashi is the optimist. Ikeda is the pessimist. Hatoko is the character that lives in the moment and Kishi thinks about the past.",0.621331,/ayoU7ZvubDu4gQSzLmwfhHwtogN.jpg,"[{'name': 'TOHO', 'id': 51905}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2015-05-09,0.0,121.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Poison Berry in my Brain,False,6.0,1.0
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",,34127,tt0038260,en,Wonder Man,"Boisterous nightclub entertainer Buzzy Bellew was the witness to a murder committed by gangster Ten Grand Jackson. One night, two of Jackson's thugs kill Buzzy and dump his body in the lake at Prospect Park in Brooklyn. Buzzy comes back as a ghost and summons his bookworm twin, Edwin Dingle, to Prospect Park so that he can help the police nail Jackson.",2.395994,/uvvdbVmk04jNFH0Zl3qsgAIsAXa.jpg,"[{'name': 'Samuel Goldwyn Company, The', 'id': 28205}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1945-01-01,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Wonder Man,False,5.2,11.0
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,54548,tt1528710,de,All You Need is Love - Meine Schwiegertochter ist ein Mann,When Katharina got an unexpected letter from her son Hans announcing that he was getting married and that he and his fiancé Nicki were leaving Berlin to come visit her...,0.567095,/8ODkdNAAcN30dUDMhCHuWJpvaqa.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2009-11-03,0.0,92.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,All You Need is Love,False,8.3,4.0
