adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://kochlorberfilms.com/product.asp?ID=KLF-DV-3054,55971,tt0199777,ru,Молох,"In 1942, in Bavaria, Eva Braun is alone, when Adolf Hitler arrives with Dr. Josef Goebbels and his wife Magda Goebbels and Martin Bormann to spend a couple of days without talking politics.",0.992149,/7Omd03jvqguvhkeBCIiTKwcNiCU.jpg,"[{'name': 'Arte', 'id': 201}, {'name': 'Zero Film GmbH', 'id': 2511}, {'name': 'Westdeutscher Rundfunk (WDR)', 'id': 7025}, {'name': 'Goskino', 'id': 25606}, {'name': 'Lenfilm Studio', 'id': 27593}, {'name': 'Fabrica', 'id': 54378}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1999-05-14,0.0,108.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Moloch,False,5.6,10.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",,73907,tt0047376,en,The Purple Plain,"After losing his bride in a Luftwaffe air raid, bomber pilot Forrester becomes a solitary killing machine, who doesn't care whether he dies. The reckless Canadian pilot is both admired and feared by the rest of his squadron in World War II Burma. The squadron physician is assigned to determine the embittered Bill Forrester's fitness for duty. To break through the nightmare-haunted man's wall of silence, the physician drives Forrester to visit an outpost of English-speaking refugees, which includes an alluring young Burmese woman.",0.916951,/imCxH01bBIVM41KPULLfalbAi7X.jpg,"[{'name': 'The Rank Organisation Film Productions', 'id': 1130}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1954-11-25,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,ADVENTURE! ...With the sky as its canopy and Burma's,The Purple Plain,False,5.5,10.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,106259,tt0041727,ru,Падение Берлина,"Surrounded by a few party officials, Alexei Ivanov, a stakhanovist smelter, is decorated by Stalin. The ""Little Father of the Peoples"" takes this opportunity to invoke threats of war.... One day, war indeed breaks out. Bombs fall on the field where Alexei finds himself in the company of the schoolmistress Natacha, his fiancée. Alexei joins the Red Army and soon becomes a sergeant. Fighting rages and German troops advance. Natacha is arrested and deported. But the tide turns decisively with the German defeat at Stalingrad. Now the major offensive against Hitler can begin.",0.066657,/rVKcKg2PZacm3dWZwGy5RVTrqKH.jpg,"[{'name': 'Mosfilm', 'id': 5120}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1949-12-25,0.0,167.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Fall of Berlin,False,5.0,1.0
False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",,202768,tt0059829,sr,Tri,"In this episodic WW II drama, a Yugoslavian youth attempts to escape from German soldiers. In the first scene, he stands amongst a group of refugees waiting for a train. One man, with no identification papers is accused of a petty crime and the crowd insists that three soldiers arrest him. The youth tries to stop them all, but he fails and the man is executed. Soon afterward, his wife shows up and proves that he was indeed innocent. In the second episode, the youth participates in a resistance raid and ends up pursued into a swamp where he meets another fugitive. This man ends up sacrificing his life so that the youth can escape. The final story begins as the war ends. The youth has become an officer in the Yugoslav army and is being forced to deliver an order to execute all citizens who collaborated with the Germans. One of the traitors is a woman he cares for, but this doesn't stop him from obeying his commands.",0.158551,/hZfEHWDBgDdltVXFO0OmqqVBTNV.jpg,"[{'name': 'Avala Film', 'id': 5940}]","[{'iso_3166_1': 'YU', 'name': 'Yugoslavia'}]",1965-05-12,0.0,80.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,,Three,False,8.0,3.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}, {'id': 37, 'name': 'Western'}]",,17382,tt0034277,en,They Died with Their Boots On,"The story follows General George Armstrong Custer's adventures from his West Point days to his death. He defies orders during the Civil War, trains the 7th Cavalry, appeases Chief Crazy Horse and later engages in bloody battle with the Sioux nation.",2.454775,/kXSOzieQZiXivGpG26vG825SRrx.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-11-01,0.0,140.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,A STORY OF UNDYING FAITH!,They Died with Their Boots On,False,6.1,20.0
False,,855000,"[{'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",,60216,tt0035884,en,Five Graves to Cairo,"The British Army, retreating ahead of victorious Rommel, leaves a lone survivor on the Egyptian border who finds refuge at a remote desert hotel. He is helped by the hotel's owner, despite protest from the French chambermaid, afraid of the imminent arrival of Rommel and the Germans. John assumes the identity of the recently deceased waiter to survive.",1.121417,/ioPwEIX5EkTedDHxo9AAE3bfAZt.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-05-03,1200000.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Did a Woman Start the Rout of Rommel?,Five Graves to Cairo,False,6.9,22.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,30529,tt0117959,it,La tregua,"Although liberated from Auschwitz on January 27, 1945, Levi did not reach Turin until October 19 of that year. After spending some time in a Soviet camp for former concentration camp inmates, he embarked on an arduous journey home in the company of Italian former prisoners of war from the Italian Army in Russia. His long railway journey home to Turin took him on a circuitous route from Poland, through Russia, Romania, Hungary, Austria and Germany.",0.956069,/6HTuCZddcrvcOSBq51vt7QIlM0T.jpg,"[{'name': 'UGC Images', 'id': 1475}, {'name': 'Stéphan Films', 'id': 2359}, {'name': '3 emme cinematografica', 'id': 22979}, {'name': 'DaZu Film', 'id': 55381}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",1997-02-10,0.0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Truce,False,5.4,10.0
False,,4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",http://www.sonyclassics.com/winterinwartime/,16564,tt0795441,nl,Oorlogswinter,"During World War II in the freezing Netherlands winter of 1944/1945 the western Netherlands are in the grip of a famine.  Many people move east to provide for their families. Fourteen year old Michiel can't wait to join the Dutch resistance, to the dismay of his father, who, as mayor, works to prevent escalations in the village.",3.92107,/5U48dtSLUTRwg1he8Ggbl67N8wI.jpg,"[{'name': 'Max TV', 'id': 11301}, {'name': 'Prime Time', 'id': 11931}, {'name': 'Isabella Films B.V.', 'id': 12045}, {'name': 'Fu Works', 'id': 12046}, {'name': 'Isabella Films', 'id': 12047}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",2008-11-17,530048.0,103.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"In 1945 Holland, a boy must choose between good and evil.",Winter in Wartime,False,6.8,66.0
False,,35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",http://www.thepianistmovie.com/,423,tt0253474,en,The Pianist,The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski.,14.811594,/iunmxWkOi7Vk17Ob3G2HwwjgHsr.jpg,"[{'name': 'Bac Films', 'id': 208}, {'name': 'Canal+Polska', 'id': 250}, {'name': 'Heritage Films', 'id': 260}, {'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Agencja Produkcji Filmowej', 'id': 266}, {'name': 'Beverly Detroit', 'id': 267}, {'name': 'FilmFernsehFonds Bayern', 'id': 268}, {'name': 'Filmboard Berlin-Brandenburg (FBB)', 'id': 269}, {'name': 'Mainstream S.A.', 'id': 271}, {'name': 'R.P. Productions', 'id': 355}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Filmförderungsanstalt (FFA)', 'id': 4247}, {'name': 'Canal+', 'id': 5358}, {'name': 'Interscope Communications', 'id': 10201}, {'name': 'Telewizja Polska (TVP)', 'id': 19150}, {'name': 'Runteam', 'id': 31087}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'PL', 'name': 'Poland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2002-09-24,120072577.0,150.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Music was his passion. Survival was his masterpiece.,The Pianist,False,8.1,1927.0
False,,1200000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,43884,tt0027438,en,The Charge of the Light Brigade,"Major Vickers is an Officer in the 27th Lancers in India in 1856. Whilst the regiment is out on manoeuvres, the barracks are attacked by Surat Khan and his soldiers who massacre British women and children. This leaves an inextinguishable memory and Vickers promises to avenge the dead.",5.39865,/x5x4U0tjIx67KHGHLrRMlYDkyTK.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1936-10-20,2736000.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The reckless lancers sweep on and on - so that a woman's heart might not be broken! You're not fighting a single legion - you're fighting the entire British army, Surat Khan!",The Charge of the Light Brigade,False,6.8,18.0
