adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,6000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://www.rollinsydan.com/,17794,tt0796232,fi,Röllin Sydän,"When the most mischievous resident of Rolli Village befriends a beautiful elf girl, the hopelessly mismatched pair embarks on a magical adventure to save the Forest of Elves by traveling to the Land of Winter and recovering the mythical magical heart in this animated tale of wonder for the entire family.",0.521899,/knZHT7gzY1jdATJhm3lH9ZLYQrU.jpg,"[{'name': 'Matila Röhr Productions Oy', 'id': 3395}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}]",2007-12-14,0.0,78.0,"[{'iso_639_1': 'fi', 'name': 'suomi'}, {'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Quest for a Heart,False,7.6,5.0
False,"{'id': 386410, 'name': 'Dragon Ball Collection', 'poster_path': '/6odEQL3yNyBI3GDcUuIujEo639M.jpg', 'backdrop_path': '/i5ECrR2zT7GQl0J8WdyGTm9D6d6.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",,39145,tt0142249,ja,ドラゴンボール 魔神城のねむり姫,"Goku and Kuririn are given an assignment by Kame-Sen'nin: ""Retrieve the sleeping princess from Lucifer and I will take you as my students."" But the mission proves to be more perilous than originally thought.",2.981616,/6wT8HEMBClfrSG1qvBQMi2FdlWO.jpg,"[{'name': 'Toei Animation', 'id': 5542}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1987-07-18,0.0,45.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Dragon Ball: Sleeping Princess in Devil's Castle,False,6.1,36.0
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 16, 'name': 'Animation'}]",,253817,tt1702437,nl,Last Hijack,"Documentary that follows the lives of two pirates and their community on the Somali coastline; what are the incentives of the pirates, why did they become pirates, how did they grow up in a country with political chaos, war and extreme poverty? The narrative structure is built around two interweaving story-lines; one depicting the ""present"", the daily lives of the pirates and their community, and the second in the ""past"", revealing through epic animation, the unfolding of a recent hijacking.",0.081242,/xAgc28TpF745yFMrwZScWPfBlQu.jpg,[],[],2014-04-24,0.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'so', 'name': 'Somali'}]",Released,,Last Hijack,False,5.0,1.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",,40235,tt0037928,en,The Mouse Comes to Dinner,"Tom invites Toots to an elegant dinner. However, he's made the mistake of trying to put Jerry to work, as a serving boy, a corkscrew, and other tasks. Jerry puts up with a little of this, but mostly gets revenge on Tom, mostly involving the tip of Tom's tail, which ends up in a sandwich, inside a dessert, and in a candle-holder. Meanwhile, Toots isn't too happy about Tom getting fresh with her. There's a chase, of course, featuring Tom stabbing a turkey while Jerry, safely outside, makes sounds of pain. Tom ends up with his tail stuck up like a mast as Jerry paints ""S.S. Drip"" on his side and Toots launches him into the punchbowl with a bottle of champagne.",1.201802,/suj2RztgXLl1n1aSfDCWsPeNrb3.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1945-01-01,0.0,7.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Mouse Comes to Dinner,False,6.2,8.0
False,"{'id': 133352, 'name': 'Resident Evil: Biohazard', 'poster_path': '/fICwXslWyYTEodNpnTlQUhOg7xl.jpg', 'backdrop_path': '/TSpFZFIgVX4I3Zsnlm3HAlDO14.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.sonypictures.com/homevideo/residentevildegeneration,13648,tt1174954,ja,Baiohazâdo: Dijenerêshon,"A zombie attack brings chaos to Harvardville Airport. Leon Kennedy and Claire Redfield , who fought the sinister Umbrella Corporation during the Raccoon City tragedy 7 years ago, are back. In high-octane Resident Evil style, they're ready to battle a rogue warrior who is seeking revenge after his family was killed in Raccoon City. The deadly G-Virus is unleashed and a new mutated monster rampages.",8.156555,/vcduy3H9RelaER3F7jn7OGby1ws.jpg,"[{'name': 'Sony Pictures Entertainment', 'id': 5752}, {'name': 'Capcom', 'id': 7220}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2008-02-13,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Resident Evil: Degeneration,False,6.3,248.0
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 16, 'name': 'Animation'}]",,28500,,en,Before The Dinosaurs - Walking With Monsters,"Many people think of the dinosaurs as the first inhabitants of the earth, but this prequel to the acclaimed ""Walking with Dinosaurs"" puts viewers in the midst of a host of strange creatures that inhabited the earth millions of years before the dinosaurs ever existed.Starting from the Cambrian Period (530 MYA) and ending at the Early Triassic Period (248 MYA), Walking With Monsters shows the life and death struggles of the fantastic creatures that existed before the dinosaurs.",1.556352,/wCbL4IKeKmuMQq1RFjXtp1H4QeD.jpg,"[{'name': 'BBC', 'id': 5996}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2005-11-05,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Before The Dinosaurs - Walking With Monsters,False,7.3,12.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",,88013,tt0000003,fr,Pauvre Pierrot,"One night, Arlequin come to see his lover Colombine. But then Pierrot knocks at the door and Colombine and Arlequin hide. Pierrot starts singing but Arlequin scares him and the poor man goes away.",0.673164,/yCJr2zZqEbWLggyqumVcXBFQABf.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",1892-10-28,0.0,4.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Poor Pierrot,False,6.1,19.0
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,18917,tt0095715,cs,Neco z Alenky,"A quiet young English girl named Alice finds herself in an alternate version of her own reality after chasing a white rabbit. She becomes surrounded by living inanimate objects and stuffed dead animals, and must find a way out of this nightmare- no matter how twisted or odd that way must be. A memorably bizarre screen version of Lewis Carroll’s novel ‘Alice’s Adventures in Wonderland’.",7.906525,/Ai0VAkxq1zQIQJ6YlIRIHvVkAmS.jpg,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Hessischer Rundfunk (HR)', 'id': 9292}, {'name': 'Condor Films', 'id': 18161}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1988-08-03,0.0,86.0,"[{'iso_639_1': 'cs', 'name': 'Český'}]",Released,A film made for children… perhaps?,Alice,False,7.3,60.0
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 99, 'name': 'Documentary'}]",https://www.facebook.com/defriestfilm,264553,tt2766004,en,The Life and Mind of Mark DeFriest,"When a legendary escape artist comes up for parole after 30 years behind bars, a chance for freedom must be weighed against his infamous past.",0.363846,/yrICHoIQClk6Fz7mtvbaFjegtaz.jpg,"[{'name': 'Naked Edge Films', 'id': 13150}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2014-04-30,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Life and Mind of Mark DeFriest,False,8.5,2.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",,148176,tt0050534,en,A Chairy Tale,An ordinary looking chair refuses to be sat upon.,0.699012,/6290pDxPOe8XLIj7XDB3gCm66kj.jpg,[],[],1957-12-31,0.0,12.0,[],Released,,A Chairy Tale,False,6.5,6.0
