adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,323370,tt3603808,en,The Diabolical,"When a single mother and her two young children are tormented by an increasingly strange and intense presence in their quiet suburban home, she turns to her scientist boyfriend to take on the violent forces that paranormal experts are too frightened to face.",4.822018,/1nHEPaZDVxhMq0mbvQaBUgGzh41.jpg,"[{'name': 'Campfire LLC', 'id': 3176}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-03-16,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil is timeless.,The Diabolical,False,4.3,75.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,32540,tt1094295,en,The Disappeared,"Following the disappearance of his younger brother Tom, Matthew Ryan tries to put his life and sanity back together. However the past keeps coming back to haunt him.",0.901538,/4I2LmSg8D43AkZLcut4KcmDHWGd.jpg,"[{'name': 'The Lost Tribe', 'id': 5212}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-01-01,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Disappeared,False,6.2,10.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,59429,tt1728179,ja,パラノーマル・アクティビティ 第2章 TOKYO NIGHT,The unofficial sequel to Oren Peli's Paranormal Activity.,4.677365,/suAqIz84mvAkX20JWbeLcZ7MTp4.jpg,"[{'name': 'IM Global', 'id': 7437}, {'name': 'Cinema Sunshine', 'id': 18764}, {'name': 'Presidio', 'id': 35777}, {'name': 'Coproducción Japón-EEUU', 'id': 52073}, {'name': 'Musashino Ad', 'id': 52074}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2010-11-20,0.0,91.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,The nightmare continue...,Paranormal Activity: Tokyo Night,False,5.5,91.0
False,,340000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,23761,tt0076150,en,Alice Sweet Alice,"Alice is a withdrawn 12-year-old who lives with her mother and her younger sister, Karen, who gets most of the attention from her mother, leaving Alice out of the spotlight. But when Karen is found brutally murdered in a church, suspicions start to turn toward Alice. But could a 12-year-old girl really be capable of such savagery?",3.274172,/scjfMHHjZRKkmhoqPtNJmMfpcs4.jpg,"[{'name': 'Harristown Funding', 'id': 6114}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1976-11-13,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,If you survive this night... nothing will scare you again.,Alice Sweet Alice,False,6.4,58.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.movieirresistible.com/,18858,tt0448564,en,Irresistible,A wife and mother is consumed by the thought that her husband's co-worker is trying to win him away from her and their family.,4.094629,/sZb2QWelRxgDKIio5UMDAQfpsSU.jpg,"[{'name': 'Film Victoria', 'id': 11840}, {'name': 'Baker Street', 'id': 19191}, {'name': 'Film Finance', 'id': 25980}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2006-04-18,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,A secret is not safe if the truth has a witness.,Irresistible,False,5.5,33.0
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,45017,tt1459013,en,Uninhabited,"Harry and Beth wanted a different kind of holiday so they chartered a boat to drop them off on a remote coral island on the Great Barrier Reef. The island was idyllic, surrounded by a wide reef, covered in palms and full of birds and other wildlife. It was small and totally deserted or so they thought. But when things go missing from their camp site and they discover someone else's footprints in the sand this quickly becomes disturbing as they realize the island has a ghost! Inspired by actual events.",1.084162,/4SsHcdOnrfskSNuqjjTolCsFAD6.jpg,"[{'name': 'Screen Australia', 'id': 7584}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2010-05-14,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Their dream holiday became their worst nightmare,Uninhabited,False,4.4,19.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,2972,tt0011237,de,"Der Golem, wie er in die Welt kam","In the 16th century, the Jews of Prague face persecution. Rabbi Loew creates a giant golem out of clay, to protect the people. This film should not be confused with  director Paul Wegener's  with Henrik Galeen 1915 mostly lost film The Golem (Der Golem) which was his  first film to explore the myth.",1.52413,/gzXqhVnd3RfroaSm0btYN0lrVTt.jpg,"[{'name': 'Projektions A-G Union (PAGU)', 'id': 12973}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1920-10-28,0.0,85.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,The 1920 Horror Masterpiece,The Golem: How He Came Into the World,False,7.0,29.0
False,,12000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.tidelandthemovie.com/,11559,tt0410764,en,Tideland,"Because of the actions of her irresponsible parents, a young girl is left alone on a decrepit country estate and survives inside her fantastic imagination.",6.796465,/qaBSosMooZRi7KYcnrXnB6YVBl3.jpg,"[{'name': 'Recorded Picture Company (RPC)', 'id': 11561}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2005-09-09,566611.0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The squirrels made it seem less lonely.,Tideland,False,6.3,147.0
False,,3000000,"[{'id': 53, 'name': 'Thriller'}]",,416166,tt5788136,en,The Institute,"In 19th century Baltimore, Isabel Porter, a girl stricken with grief from her parents' untimely death, voluntarily checks herself into the Rosewood Institute. Subjected to bizarre and increasingly violent pseudo-scientific experiments in personality modification, brainwashing and mind control, she must escape the clutches of the Rosewood and exact her revenge, or else be forever lost.",6.59951,/aaBRwLaBTVuMOXJs8vvKwr452XZ.jpg,"[{'name': 'Redwire Pictures', 'id': 7579}, {'name': 'Campbell Grobman Films', 'id': 48738}, {'name': 'Jeff Rice Films', 'id': 52738}, {'name': 'Dark Rabbit Productions', 'id': 94617}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-03-03,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Post Production,,The Institute,False,3.8,32.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,10348,tt0114126,cn,霹靂火,"In order to release his kidnapped sister, sports car mechanic Jackie Chan has to beat a super-criminal street racer.",4.542915,/AoT4Ld6kLlCsJzVfYAY1gZjkaoA.jpg,"[{'name': 'Golden Harvest Company', 'id': 2521}, {'name': 'Paragon Films Ltd', 'id': 2734}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1995-09-08,0.0,108.0,"[{'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The stakes don't come much higher,Thunderbolt,False,6.3,74.0
